1543220,3626104814,1
1546070,2870479089,4
1310530,1954345640,7
1162940,2346837334,2
2826839,1940060487,1
1182680,4020894141,1
1392590,2384225975,28
2142900,779313731,3
1949750,2074209211,1
2008120,2303093620,1
1243450,2171484520,1
1402430,326905331,1
1117080,3269782713,1
1354650,1808344125,1
2570660,1355256323,6
1612770,2325981428,11
1806840,442032498,1
2703290,1821562760,3
1482420,1831214105,1
1675330,553753560,1
1430180,4026727215,1
1100880,982763269,1
1401470,1822907780,2
1734670,2276669838,4
1589090,1225064859,7
1012670,1514787574,4
1270190,2204768615,69
1544730,1494443535,73
1612650,267968144,4
1633970,2654178425,3
1207650,996841495,2
1409140,3681236780,3
1454230,3303426555,3
1535390,1531973524,6
1225490,1159681637,1
1347640,1755600290,4
1577985,3559791304,1
1517230,3015669311,1
1115900,1506457452,4
1309380,787591065,1
1451760,4012364929,8
2402250,3908616528,1
2668200,849769242,1
1262920,12109874,1
2130420,3639394588,6
1151440,262733403,2
1403080,2281873773,2
1123520,192443749,6
1263630,1670337216,2
2838943,2326006685,3
1285790,1422057057,2
1450610,955999451,1
2772310,2040444842,1
2798830,4140527833,1
1428280,1953834950,17
1447030,2498413669,2
2845542,2894813000,1
1504090,3216446315,1
1284670,2767524,1
5058405,1924666338,1
1224320,1132168638,1
1400080,3873422448,1
1445790,1110285701,9
1472820,3233959437,1
1517040,1170070959,2
1955860,933405068,3
1207260,1684992265,18
1863230,1548990038,28
1386350,652561298,1
2098080,201549989,1
1214330,734842521,50
1486290,2617282143,1
1416250,312866095,4
1120990,2581991396,3
1179820,2958946505,2
1346260,1721084720,2
2837080,2922982524,1
1547720,1154899103,798
1241080,1078202169,1
1938840,1449340271,5
1297300,3948360336,1
1593710,1963614620,1
2202980,2571170488,1
1603660,783727133,1
1200400,774960805,1
1516560,3000378844,1
1394800,324626786,65
1523060,3724462616,339
1432920,70749291,33
1206100,2785485350,4
2027560,730414725,1
1261840,3488847082,2
2020700,1645125703,1
1228260,1498252658,1
1633500,1325134721,6
1321510,3753913383,2
1392380,241877263,2
1303810,2633505427,2
1106710,1036666394,1
1242230,818498501,8
1009600,3829402429,2
1396300,2930017114,1
1915110,4057534155,6
1477790,2422619443,1
1372800,4218971915,12
1421700,1960567880,27
1588730,490270093,109
1584040,2833200642,6
1589370,1232294807,2
1926280,80265041,1
2566570,813688760,2
1802640,28822988,1
1583840,3990079987,1
1609110,2650745840,1
1381550,717502440,8
1178590,3442740046,2
2616770,1702343993,1
1452400,3764556049,2
1480470,3305137818,1
1554270,1955728940,5
2568030,1665924135,1
1323500,1397958698,52
1345040,776391482,11
2693380,421875138,1
1008530,3980788184,83
2135280,230195395,26
1161890,2425955369,3
1311200,1653330746,4
1270520,2349070506,1
1003030,472535063,1
1483380,1956044315,5
1361290,2566460006,8
2755080,2513327641,1
1456200,2827323350,2
2097700,3140221241,1
1006780,3137081624,14
1297660,2908710964,4
1466790,3034726443,9
1288960,3873348063,4
1604830,2208914736,1
2188670,1854847765,1
1291500,1961145560,1
1192150,2926220372,93
1383190,2602373112,3
1437610,3473132463,4
1242690,3339463112,2
1163340,1849266734,2
1340030,1763782247,3
1586910,1944726262,2
2325270,2057310478,1
1577270,1705665440,9
1375040,1584143019,6
1208870,1986383503,3
1196170,2625859523,1
1604870,3340751327,13
1375790,651044232,60
1934360,1644419424,4
1006750,3084643951,2
1628530,1736802575,5
2826434,487850373,22
1205430,2470587432,1
2067890,2706711905,3
2611400,3980791229,1
2762890,906171616,2
1630170,55341245,1
1380800,3890731588,2
2119940,2129021353,1
1155840,1532066398,2
1728190,2062526354,1
2849427,2816793706,1
1351960,1982684765,1
1892390,1108140366,1
1457200,2466902140,31
2105950,2217169694,17
1587450,1934030399,1
2836896,2643788909,2
2749170,1116098863,1
1586265,804226642,3
1567260,1569209984,1
1330310,3527151780,1
1205180,1197600373,1
1481800,2591875488,5
1514330,1913020608,4
1365630,1005441522,1
2029460,1827863540,8
2772770,3057756834,86
1006010,715748259,1
1387080,1795266288,1
2576600,2147780533,2
1188420,1542409472,3
1578740,2549258220,2
1140710,20025660,2
1361990,3889686227,1
1524710,4225832375,2
1307180,3472449068,1
2056520,2852189376,2
1500070,509908418,1
1385920,3732603388,2
2092960,3315235820,13
2087520,1705504565,1
1508390,446596702,5
1490860,2767904990,1
1192750,2495008169,1
1331090,1787664892,1
1701890,1143834673,3
1118850,3656177292,1
2083210,3139217550,1
1565370,3987693918,1
1571780,2113996829,1
1353000,3806453511,1
1520890,4230927079,1
1216890,2435960419,4
2034180,4248440098,6
1953280,4075110672,1
1453900,1830389345,3
1585230,1737376340,14
1494220,1730428221,2
1596520,1009143254,2
1838880,4152075808,2
1597850,2202131356,5
1196870,656185669,1
2747470,3056525212,1
1241310,178758915,1
1359730,2657992750,16
2827575,2514878855,3
2123710,2070386436,3
2205270,1701717569,1
1012540,1936954854,2
1365310,4108011255,2
1491080,4146274093,2
1282340,3892389907,5
1550050,844102365,1
2593070,3229772240,1
1421540,2388462639,1
1004320,3053062970,77
1361330,3351300862,7
1371260,1960654445,36
2488490,3212468753,4
1902750,722389195,1
1357860,3427777155,2
1326290,3912126711,3
1050080,3344200143,2
1591030,960043027,10
1021680,3207727654,21
1413610,2434117693,1
1592270,2643688400,2
2847376,2649331242,2
1381210,851932102,5
1907810,3117306844,1
1729140,3968979921,1
2434670,1355935175,5
1456250,2457766991,4
1002520,4061450443,2
1561850,3697721901,1
2829960,162546128,29
1321020,3963437489,14
1379590,2606463365,1
1167450,2390559419,3
2698780,2246488945,1
1441870,1690815870,45
2010860,799882614,1
1726840,943310687,1
1252360,60010424,2
2441160,2113571121,4
1132570,3808921417,4
1578910,1712679215,1
1298300,2293560772,4
2060470,11941032,3
1221950,1092409177,2
2827617,2728439940,3
1426100,3538959419,6
2834812,2204765135,5
1712130,856377734,1
2009920,1598278069,1
1585420,2779174370,1
1685390,1681351333,2
1980660,343686952,8
1097740,1172454402,1
2028970,2204756870,1053
1152720,4155310685,16
1006020,753931174,1
1470840,319071345,4
1486020,3287023151,2
1116300,2797872847,1
1481960,827851509,2
1307720,4819648,3
1581210,3246340984,9
1365140,2239907644,5
1424710,3641237727,1
1231490,1828570610,6
1590600,1443912770,19
1920245,1375179477,1
1240825,1391585837,2
1242910,2640079054,1
1929820,1825558235,9
1534090,547199850,1
1526890,1025398119,1
1163220,1860452895,1
1253270,2645265275,2
1210870,641489049,2
1213570,1203446623,1
1312110,1391257183,1
1430890,3489145946,1
1614110,595143203,1
2841912,364629721,1
1340190,1549686992,1
1506210,421051540,4
1600700,276260510,3
2834093,811394049,2
2202550,3146848970,1
1194570,2856987729,7
1030340,1767275548,1
1397310,2811073132,8
1392150,623587243,1
2830043,1183998033,3
1506870,3701633973,3
2842575,128937239,1
1288210,980674901,11
1147390,2618920864,1
1151390,2302670404,1
1023100,3131552535,4
1512720,1206575313,1
1294940,1956046055,8
1256870,2190651344,46
1723330,4123147357,4
2839776,4024632961,10
2835659,2558735967,2
1172700,2135511970,5
1641610,1770810556,2
1578885,2613972747,1
1305430,2932486674,2
1360680,3813153933,1
1321140,4049469614,1
1193610,1827196010,79
1226610,3746081383,2
1279130,357895026,7
1002340,3698298448,20
1184280,1768023857,34
1293150,278521539,1
1375970,3499299065,6
1320800,1719513935,15
1219260,1053254060,15
2027990,1964639045,1
1095510,1794329487,1
1582280,894339696,1
1307030,3206357432,1
1071500,3526998587,1
1436510,3936344121,103
1005680,65229420,1
1618850,3048914175,1
1011560,937692384,1
2222180,2348037697,2
1519650,2921390893,2
1307850,766186244,119
1419240,235031865,2
1360640,3050761808,2
2555410,3577702677,1
1519260,548774279,58
1010350,3733216853,14
1172460,3007262211,1
1355930,1719145490,1
1148760,1157943715,1
2136620,2974655309,1
1813380,2516684878,2
1471270,2760420515,1
1469310,3591154054,8
1545330,126611045,6
1419150,996308007,4
2059550,3711270896,4
1603360,12203667,1
1540170,3768385324,141
1201260,101344738,7
1530200,3974269752,1
1234260,2730539599,6
2187130,1954346075,6
1070750,3182878555,1
1232810,4197249638,1
1533060,3667352676,1
1468730,1563683842,2
1561330,1508359108,5
1012660,1356674137,3
2134680,3604043513,8
1142520,1187907152,2
1221580,2042134857,1
2153740,1953844085,13
1324960,1737090110,5
1153930,1602420017,6
1483090,3365030111,79
1328760,2856966186,21
1431680,273364713,1
1467130,1888245708,3
1161400,2431341104,8
1615950,353697726,1
1483280,125505303,4
2630540,3104444825,1
1358870,2144391706,4
1770350,3886574102,1
1375230,1216432738,6
2148930007,601701021,1
1307550,1377034300,72
1275320,374749716,11
1551050,1109142777,1
2845606,980901632,8
1307990,675267764,2
1658740,4044432749,9
1587980,2810707025,1
1583670,2459249967,1
1557150,3531055679,1
1228630,2132623552,3
1955950,1721083850,4
1548940,1355573234,2
1154920,1404482951,1
1532440,2854320388,1
1255810,3190563426,1
1545410,4253789340,2
1634110,2481220618,1
1610600,4115172297,1
1213060,1960577885,6
2848416,554799886,2
2844141,1960861940,1
1339750,1014908612,2
1584560,298634097,10
1316300,1305136364,18
1456400,3053769049,8
1151350,3217404022,1
2567430,195379042,1
2848132,3096046098,1
1220540,1953834080,2
1931910,1331507497,1
2836068,1345571205,1
1370170,1225485372,1
2846073,1060113838,1
1581960,3350387977,6
1467580,2905637611,1
1498540,909580721,2
1172400,1715349680,21
1605320,3599524363,4
1541040,861519807,111
1221640,503302329,3
1265540,2777413892,3
1539230,263728808,31
1854980,455010194,1
2148753339,1504715432,6
1455100,2756135008,4
1221540,2305949959,76
1349370,3980791664,1
1280950,3837051651,1
1360930,1368522139,99
1278380,1364129723,8
1982200,1128175183,2
1464980,1736785175,18
2013900,2782965830,13
2772650,4141010557,1
1305950,4254897360,3
1242490,1945792799,1
2017470,2495119437,4
2192490,807869071,1
1214540,759050532,1
1343250,1790938033,2
1127600,2476767310,1
1358010,2425326986,2
1760000,3958141926,1
1565180,2193706196,1
1202370,1869985021,1
1304970,2684750118,147
1562310,4170951201,5
1952310,3786209211,1
2026700,524525327,4
1489600,2367577036,1
1311640,2884561990,2
1311125,838481791,233
1354770,3302425114,5
2827459,772854375,2
1153700,1928854411,9
1312860,3305653678,2
1406000,2786553275,2
1045220,3362800310,1
1248050,139566887,1
1899000,3133952336,1
2009220,3498525144,2
1345200,1104013645,13
1588240,4133532852,1
2029460,3397218661,3
1217070,1662352614,5
1312500,419826804,4
2819890,698937040,8
1249900,1711637825,10
1698090,1249473775,2
1495220,3218150184,2
1285520,2417794902,5
1529330,2018892388,1
2837010,2798916064,7
1483185,2380827196,1
1517930,3533731385,5
2261110,1707058264,3
1008990,993695804,1
1211630,718041578,15
1213470,2525513041,1
1474910,3899182068,43
1397910,1203061877,2
1357710,868922697,1
2840173,371043651,1
1793550,121783494,1
1542910,3663324284,5
1293850,3881239847,50
1329390,2559604137,1
1469710,416679326,2
1345710,3662460705,2
1244470,1949278256,30
1205100,2113760879,5
1514320,1913041488,34
1578120,2313789227,71
1000390,1094424881,12
1579380,1436127343,1
1161870,1928864764,2
1157070,3608847620,3
1231620,3215012243,1
1080900,214769025,1
1212260,933168246,125
1289980,1209695693,7
1049950,4089803844,44
1519840,3146622667,5
1310270,2160107709,5
2841941,1980737259,1
1254690,3573091333,39
1449980,4158792490,7
1002660,702270538,1
1408730,2861852169,1
1139950,2835533225,4
2660250,2088623080,1
1534660,2398138340,2
1546520,2925660003,2
1613070,2684997726,5
1576720,1448319083,1
1160520,275945570,1
1393790,2628023900,2
1344780,210102351,1
2846390,1587415761,1
1328750,2976015246,36
