1008270,454036234,3
1310530,1954345640,9
1162940,2346837334,2
1182680,4020894141,2
2412900,1829906060,1
1392590,2384225975,42
1402430,326905331,4
1117080,3269782713,10
1036080,2950045500,21
1612770,2325981428,3
1360860,2406045424,2
1490210,2291949449,15
1430180,4026727215,23
1588720,2610046111,1
1100880,982763269,1
2108590,3980789924,2
1305280,1086070467,3
1012670,1514787574,1
1123800,3737382531,1
1490350,2619691499,1
1544730,1494443535,154
1270190,2204768615,35
1409140,3681236780,3
1612650,267968144,2
2038010,595891163,1
1535390,1531973524,6
1436110,2578685186,1
1087000,1471549253,88
2834189,351868583,1
1225490,1159681637,1
1649910,3485096587,13
1115900,1506457452,2
1451760,4012364929,4
1603960,130243839,1
2130420,3639394588,7
1403080,2281873773,3
1285790,1422057057,1
1937890,2428624724,4
1284670,2767524,1
2779520,493799026,9
1516460,2622665734,4
1123520,192443749,1
1099600,3580857547,1
1777580,939528763,6
1428280,1953834950,2
1277160,4010033037,3
2086160,1498066762,1
1027180,1207407864,7
1500840,2403624981,2
1445790,1110285701,2
1207260,1684992265,8
1863230,1548990038,86
1416250,312866095,1
1112040,589436809,16
1214330,734842521,60
1346260,1721084720,1
1120990,2581991396,6
2840605,3252270306,1
1547720,1154899103,743
1533700,2740713640,1
2123370,667951740,1
1402820,3473561593,7
2202980,2571170488,4
1603660,783727133,2
1523060,3724462616,178
1206100,2785485350,3
1432920,70749291,32
1394800,324626786,78
1261840,3488847082,4
1323320,2195269970,1
1633500,1325134721,4
1228260,1498252658,1
1633840,2052893039,4
1059800,891924742,1
1242230,818498501,1
1483870,3864297979,2
1008230,3947229117,19
1396300,2930017114,1
1372800,4218971915,76
1421700,1960567880,12
1588730,490270093,32
1584040,2833200642,1
1326710,3003740544,4
1583840,3990079987,1
1229800,998019449,1
1259480,3268582132,2
1452400,3764556049,8
1361290,2566460006,1
1323500,1397958698,31
1003030,472535063,2
1008530,3980788184,56
2135280,230195395,7
1195270,986980279,3
1311200,1653330746,2
1437720,3476330705,1
1012330,2242454757,1
1483380,1956044315,16
2849163,2353077290,1
1456200,2827323350,5
2846054,3445222063,1
1006780,3137081624,33
1587240,4202838895,1
1288960,3873348063,37
1217180,3645507230,2
1113130,3015988847,17
1179200,1125892883,1
1604830,2208914736,4
1192150,2926220372,2
1383190,2602373112,2
1163340,1849266734,14
1577270,1705665440,1
1196170,2625859523,7
1375040,1584143019,3
1076270,378665195,35
1604870,3340751327,10
1375790,651044232,30
2011620,1496331692,5
1546990,1846804189,1
1095100,2085411790,1
1228240,531334028,3
1205430,2470587432,2
1316620,2225032674,1
2847804,2416250439,2
1155840,1532066398,3
1816610,305468783,2
2105950,2217169694,3
1457200,2466902140,21
1180450,4082916191,2
1308990,3750882929,6
2104540,904314444,2
2126660,2089116893,1
1485800,552525967,1
1586265,804226642,2
1205180,1197600373,2
2107810,4231464033,2
2669760,1189792414,1
1861130,2737537450,3
2029460,1827863540,2
1580550,1737282815,1
2772770,3057756834,2
2783960,2060497462,1
1101760,1451962863,1
1469610,3220686011,1
1578740,2549258220,5
1188420,1542409472,6
2056520,2852189376,3
1140710,20025660,3
1385920,3732603388,2
2092960,3315235820,131
2837962,3104433751,1
1508390,446596702,1
1192750,2495008169,7
1527190,2649037573,4
1880760,384991579,4
1216890,2435960419,5
1321380,4074635234,1
1214410,1172124748,1
1953280,4075110672,1
2745550,2121618998,1
2756140,3373765177,1
1271290,1238112618,1
1534010,552318930,2
1098360,1476223991,16
1585230,1737376340,12
1596520,1009143254,2
1494220,1730428221,1
1015380,1583562627,4
1159260,1640198165,1
1597850,2202131356,3
5055116,2132576658,2
1105160,2282672944,4
1391140,991933954,1
1403250,4215790863,2
2747470,3056525212,1
1359730,2657992750,5
2013140,1139917547,1
1491080,4146274093,11
2205270,1701717569,7
1012540,1936954854,1
1074490,2861301623,4
2827575,2514878855,2
1471040,3716474942,3
1421540,2388462639,2
1004320,3053062970,30
1361330,3351300862,9
1371260,1960654445,129
1578075,2304567088,2
2488490,3212468753,2
2838595,1351009058,2
1012870,2717262423,3
1061210,4254420963,3
1660240,3324932108,1
1050080,3344200143,2
1326290,3912126711,1
1021680,3207727654,10
1013580,4037500921,7
1413610,2434117693,5
2106890,2563652479,2
1336440,3867634226,1
1381210,851932102,6
2840529,112923831,1
1243970,2149192633,1
1421060,2275872459,10
2085020,1157306800,3
1578745,2549258220,4
1048250,4226405798,1
1002520,4061450443,1
1804310,1451001462,8
1384150,2121116675,1
2829960,162546128,23
1321020,3963437489,2
1192830,1022931588,1
1516950,1131379449,2
1167450,2390559419,2
1721860,1623596026,2
1549140,604416898,2
1241470,871931013,6
1441870,1690815870,23
1454220,3079608615,36
1283890,2820149614,3
1985080,2292448188,1
1252360,60010424,22
2273940,1953013670,1
1132570,3808921417,1
2060820,3439180856,4
1006010,223018136,3
1221950,1092409177,6
1298300,2293560772,1
1630070,1417983290,1
1589370,1119162617,1
2834812,2204765135,1
2441160,2113571121,1
1726840,943310687,1
1357380,3182070192,1
1424710,3641237727,14
1380690,705609822,10
1923010,4186481659,3
2028970,2204756870,1191
1152720,4155310685,1
1406840,1283294094,8
1481960,827851509,1
1253270,2645265275,12
1307720,4819648,3
1581210,3246340984,26
2397990,1000000964,1
1231490,1828570610,5
2148738299,1070957575,16
2407140,2246010028,1
