2181800,1764801926,1
1048330,1788275658,4
1404100,3385772771,1
1392590,2384225975,14
1985560,626974687,5
2399860,1400668799,7
1402360,2954029823,1
2829760,2555072104,2
1259660,1036627095,1
1582920,1661299652,387
5014086,2980467265,3
1430180,4026727215,38
1612680,1431367813,1
1336820,3870032381,11
1472800,3987525683,22
1589090,1225064859,5
1012670,1514787574,1
2820720,4293067004,1
1214030,2466001080,2
2821500,1021669091,1
1410270,2393633135,2
1544730,1494443535,30
1270190,2204768615,28
1131990,755888947,35
2257520,3358255063,2
2611070,1627386682,5
1548400,2598971231,2
1535390,1531973524,4
1611810,79586651,2
1445640,1717811345,117
5094120,412617236,17
1313830,3451253049,10
1632970,1740264119,1
1531790,2548987209,2
1115900,1506457452,1
1150530,744415369,1
2158900,2650187300,1
1008830,2858372925,3
2108590,3980789924,2
1516460,2622665734,17
1371840,3833651212,48
2130420,3639394588,2
2007890,2934290307,2
1324990,4029046011,1
1450610,955999451,4
1190860,1129441285,7
1266440,241123685,46
1254180,2319289704,11
1428280,1953834950,6
1551790,1046592392,6
1725250,2955122918,1
1277160,4010033037,1
1582820,1480179440,12
1531810,3346611078,6
1491290,2071860532,2
1445790,1110285701,23
1217070,69489606,1
1236580,427594810,1
1955860,933405068,1
1207260,1684992265,1
1506680,4160242044,1
1416250,312866095,2
1120990,2581991396,2
1214330,734842521,38
1270080,3619081125,2
2220300,4230203272,4
1313350,2325081686,1
1547720,1154899103,333
1361150,16046663,1
1314600,3424098855,5
1497930,442698965,1
1378530,4064970601,2
1484620,3249009397,4
1632330,3809129938,2
2420910,3929638093,2
1523060,3724462616,84
1394800,324626786,10
1432920,70749291,31
1600680,4254013601,1
1001830,331667986,8
1312420,207702099,3
1305380,1109988858,75
1228260,1498252658,2
2845835,2261616794,2
1394680,3613914168,5
2834051,527537080,9
1401210,3883663745,2
1242230,818498501,3
1329280,1460833227,8
1294630,2651712581,1
1421700,1960567880,1
1588730,490270093,44
1584040,2833200642,4
2231530,1029781480,8
1191730,1719503060,37
1573150,1267712019,1
1326710,3003740544,1
1011060,838530661,2
1281020,345772560,17
1381550,717502440,1
1008860,2359299641,1
1259480,3268582132,1
1452400,3764556049,1
1291770,1721680235,1
1542080,2125647815,1
1323500,1397958698,10
2135280,230195395,11
1008530,3980788184,25
1466790,3034726443,2
1473120,2333529214,1
1483380,1956044315,21
2187570,4128460931,2
1135480,861763429,1
1280250,3085806360,3
2351810,1564945637,2
1006780,3137081624,6
1186710,692608229,2
1092340,3417563594,19
2847928,1641336232,1
1604830,2208914736,2
1113130,3015988847,6
1902440,1009568454,2
1151260,1843493539,45
1333810,316487506,1
1237930,812497829,1
1179200,1125892883,1
1163340,1849266734,3
1586910,1944726262,1
1389980,318966305,1
1228680,2335779427,1
1375040,1584143019,5
1429740,2652598940,10
2277880,1701157289,1
1354730,1539899980,3
1588120,3704222458,1
1440980,3278208113,6
1445550,643440767,10
1228240,531334028,1
1270350,3906943915,2
1577460,2034110659,5
1538330,2788462490,3
1611440,3841831907,1
1556730,2723465012,1
1254610,3110008168,1
1576520,2924458813,1
1457200,2466902140,20
1046050,3768734361,2
2105950,2217169694,1
1506780,104332478,1
1562630,2885595670,1
1608720,2444508969,8
1582140,3701914737,26
1416330,1888191707,1
1008870,2314743878,11
2199990,3040579800,2
1451200,3141141795,2
1481800,2591875488,6
2029460,1827863540,1
1321530,4077927749,4
2772770,3057756834,4
1391940,864903531,2
2830293,4290194333,2
1516310,2984096870,10
1188420,1542409472,37
1724730,2911490079,1
1327340,554030316,1
1401400,1822077365,3
2040010,3094515518,1
1385920,3732603388,1
1571780,2113996829,1
1508390,446596702,2
1565370,3987693918,2
2202160,2453756770,5
1163420,3338693906,40
1164160,916005111,2
2438400,3067007343,1
1427980,2366030606,2
1584800,2652655490,13
1249910,278141990,36
1352070,718669877,2
2756140,3373765177,1
1453900,1830389345,2
1585230,1737376340,8
1596520,1009143254,1
1327660,2403794033,1
1236150,1568585291,1
1164050,1501723651,2
1075940,1779273567,4
1209350,759056187,2
1249960,3313723229,1
2611140,1854733366,2
1535560,1506542554,4
1403250,4215790863,1
1359730,2657992750,4
2205270,1701717569,19
1213400,870600718,9
1251110,1069739,2
1385780,1956500195,2
1169140,3756706152,2
1586420,3876182701,4
1004320,3053062970,9
1361330,3351300862,57
1371260,1960654445,52
1589080,1541654038,1
1008110,2781741248,1
1021680,3207727654,2
1037930,2588794017,14
1243970,2149192633,2
2847376,2649331242,6
1242600,2649921080,5
1381210,851932102,2
2106890,2563652479,1
1184140,1737110990,15
2755350,3798610129,81
2585230,2517318841,1
2434670,1355935175,1
1002520,4061450443,4
1462470,4116716234,2
1980170,803950939,7
2829960,162546128,9
1321020,3963437489,1
2830519,1472777648,7
1516950,1131379449,4
2077460,2814237386,1
1241470,871931013,1
1441870,1690815870,31
1570950,1689563990,4
1485310,3036790051,1
1597160,596796898,2
1643720,83131636,1
1208020,2402877972,4
2010860,799882614,1
1340570,2826187266,1
2098070,120176615,1
1630070,1417983290,1
2060820,3439180856,1
2441160,2113571121,1
2060470,11941032,6
2793200,1919792261,1
1546110,3367491521,1
2834812,2204765135,47
1365620,447574212,1
1153680,2808260651,1
1585420,2779174370,1
1980660,343686952,8
1223615,2036608192,34
2028970,2204756870,640
1207270,3619176319,3
1406840,1283294094,20
1629890,1866762112,7
1152720,4155310685,2
1250870,2208070208,3
1952490,2243809353,1
2803010,2877408662,1
1581210,3246340984,6
1156740,2883309109,1
1145610,436997639,1
1718100,1897501960,10
1524540,3905215388,2
1062240,3645724722,2
1372800,2071110604,15
1228550,3666152443,1
1210870,641489049,6
1502430,3012206361,1
1264180,3481083842,1
1012730,3736779026,4
1505710,3630996768,2
2092890,2098992264,10
1696060,868183453,2
1211310,2432331777,2
2194050,100441280,6
1506210,421051540,1
2834093,811394049,1
1445690,2644908063,8
1547710,1953782315,4
1622000,2150527640,17
1397310,2811073132,7
1506870,3701633973,1
1218380,799917880,19
1197020,346720447,2
2842575,128937239,1
1400050,3787028838,6
1371820,1279210246,4
1360840,2317310209,1
1649920,3794124937,3
2740860,325896036,8
1772010,2258580314,4
2839776,4024632961,2
5091405,3320859229,7
1538690,2240549355,3
2835659,2558735967,1
1305840,4253560605,1
1193610,1827196010,36
1334040,714476934,9
1320800,1719513935,1
1184280,1768023857,84
1279130,357895026,2
1483980,176312147,1
1470840,3734647170,3
2096560,861766039,2
2722470,3663196029,2
1219260,1053254060,2
1519650,2921390893,1
1007660,3936899956,29
1196010,2130433238,1
1436510,3936344121,15
2555410,3577702677,1
1473740,2721851026,145
1307850,766186244,15
1609715,2130162350,5
1124970,2353298729,13
1002330,2006897936,4
2499550,684487706,2
1010350,3733216853,5
1358760,1719787985,1
1544210,2691129206,1
2428890,3380082379,1
1545330,126611045,36
1326720,456047640,14
1279270,1050136275,1
2059550,3711270896,1
2152800,1783883422,1
1511600,1750652915,1
