1155180,2741065439,2
1313610,3150545383,1
2644220,1743497928,1
1253190,2450897584,3
1248710,3407029818,1
2147492122,3274251286,9
1466940,4151017543,2
1009800,311163593,7
1611670,940426089,1
1390220,415578979,3
1582920,1661299652,14
1202760,1479447656,1
1177070,1826606150,3
2664860,225555841,1
1336820,3870032381,2
1012670,1514787574,1
1283220,2756352535,1
2257520,3358255063,1
1373940,842534550,1
1288850,1736536790,3
1544730,1494443535,2
1495900,1230676390,1
1294180,4212197417,4
1054340,2141969714,5
1451760,4012364929,2
1415150,1439840481,1
2098230,3200236335,1
1516460,2622665734,1
1123520,192443749,4
1520120,389232087,3
2403010,2817356097,1
1266440,241123685,3
1496760,3117381495,1
1467500,1930856808,3
1007340,1339419198,2
1009290,157655575,1
1524660,509742606,4
1578700,1708958923,1
1269320,1722423650,7
1313580,1661298782,26
1310670,11283793,1
1238090,2046227872,1
1445770,4175667849,1
1310460,2572323919,1
1406210,4109481298,1
1538090,3048464415,2
5075588,1233779619,1
2844736,3198459191,2
1436190,2582104008,1
1182500,1961145125,1
1247830,3531819138,1
1200120,1542922731,2
1547720,1154899103,8
1619860,3902515380,1
5080710,107520008,1
2585220,3612136848,1
1405800,984607581,2
1010200,3511485546,1
1555710,2784674945,1
1291730,2651243480,1
1327120,397212964,1
1331400,2110733233,2
1488710,36458800,1
1305380,1109988858,2
1303810,2633505427,3
1887550,3466260935,1
1042530,3898880701,2
1311300,3676617018,1
1259140,762214806,1
1390260,1532838988,1
1155120,2826027899,1
1295610,1776116697,1
1453550,3810262369,1
1281020,345772560,2
1394830,4076997702,1
1578630,1711620425,2
1023840,1806591816,1
1387240,3145945049,2
1254670,3110010343,3
1422570,2781624725,2
1247290,220193546,1
1202440,1699703816,1
1571120,3111297898,1
1218140,1359445295,1
1305750,1620851643,1
1702610,2622372013,1
1006780,3137081624,12
1603610,4182961504,1
1606140,3457290887,1
1192150,2926220372,2
2004830,14190302,1
1151260,1843493539,1
1585210,1477275850,2
1402280,2620899863,1
1337330,172756576,1
1580820,1955165180,1
1674320,2873798303,1
1375790,651044232,1
1291800,3544098783,1
1551080,1267730727,1
2029010,2204186150,160
1532680,2063665561,1
1433280,575706861,2
1191750,1719503060,3
1556730,2723465012,1
1377590,3438495985,1
1231650,3688666263,1
1223990,244547582,1
1412960,1940953727,1
1550390,1478371829,1
1282680,2652089555,3
1830390,3475915395,1
1346240,3458265496,7
1420730,1715998700,5
1137220,2626571013,11
1527010,3168290232,1
1277250,2921210375,1
1296400,2007970197,15
1605870,2194932429,3
1592250,1715911700,4
1351250,3651442226,1
1465590,3525459948,1
1559710,2892019748,1
2269410,2379605521,1
1163420,3338693906,1
1201830,3488678009,1
1899550,380685958,1
2818430,1668743969,2
1449090,1146402261,2
1295140,1230991307,1
1389880,4110695635,2
1215810,460230325,2
1507350,10180161,1
1787210,1444500201,1
1280490,1830673035,1
1000520,2007969327,1
1137570,526771454,1
1493700,4076289039,1
1596100,2892313216,2
1359730,2657992750,1
1327190,1956045185,1
1332810,3094307007,1
