1199720,2545365601,1
1404100,3385772771,1
5078808,1810650058,1
1559450,2895995648,14
1553210,3057027851,1
1596690,2257698370,1
1248710,3407029818,2
2839712,3050890709,1
1244960,3952657359,1
1373820,4219898398,1
1009800,311163593,2
1582920,1661299652,19
1336820,3870032381,2
2664860,225555841,2
1451060,3458991295,1
1356000,401560421,1
2450280,1703775761,1
1277040,2401333610,1
1433540,4233254073,2
1375550,2096417386,1
1288850,1736536790,1
1621660,975090038,1
1225490,1159681637,1
1054340,2141969714,2
1077980,3259450110,1
1477090,2651805935,1
1317810,3192225951,1
1008830,2858372925,1
1242400,1950383354,1
1194260,1248069172,2
1123520,192443749,3
5097491,365033118,1
1334150,492440319,1
1266440,241123685,3
1351470,1492045308,2
2119460,2543380345,1
1551790,1046592392,1
2456910,2601420042,2
1267740,1017085585,1
1589200,2235571627,2
1007340,1339419198,4
1238090,2046227872,1
1009290,157655575,1
1522050,721734519,1
1313580,1661298782,15
1255100,4228474246,1
1610600,2876286318,1
1445770,4175667849,1
1188620,2587474177,1
5089118,4022298554,1
1595730,3681539999,1
1547720,1154899103,2
2147585865,3674782154,1
1499150,2000020179,1
1405800,984607581,1
1548470,1544780162,1
2256430,3360099503,2
1484620,3249009397,1
2420910,3929638093,1
1534970,1468106478,1
1523060,3724462616,1
1327120,397212964,1
1305380,1109988858,5
1321510,3753913383,1
1228260,1498252658,1
1305990,44399515,1
1318000,2967813801,1
1595290,638624847,1
2841455,498190584,1
1155120,2826027899,1
1191730,1719503060,1
1561760,3841723431,1
1281020,345772560,1
1453550,3810262369,1
1506110,1455388112,1
1247290,220193546,2
1407860,1363093649,1
1392500,959071964,1
1252140,4213333887,1
1799460,3885562093,1
1325360,3670543371,1
2099600,887187350,1
5078553,2705824948,1
1580820,1955165180,1
2148081870,3155259553,1
1604870,3340751327,1
2148218786,756909366,1
1315860,2963573620,4
1830870,65046189,1
2029010,2204186150,145
1259750,3388865635,1
2835063,1956046055,1
1433280,575706861,2
1155840,1532066398,1
1191750,1719503060,1
1365990,3635841260,1
1287070,3355204473,1
2147550242,1506635393,4
1309630,3985609332,1
1351680,837459153,1
1317110,2347714431,3
1282680,2652089555,1
1346240,3458265496,2
1580270,3098155693,3
1219290,3106001592,1
1416830,2787944405,1
5047998,4117388072,6
1830390,3475915395,1
1995090,1303867622,1
1137220,2626571013,11
1555300,1822910390,1
1416230,3054937290,1
1589060,495126664,1
1225510,1159680767,2
1175420,2390565821,1
2062410,56282222,2
2150143227,2904050038,1
1592250,1715911700,5
1605870,2194932429,2
1296400,2007970197,5
1548380,2464703922,1
2028240,507996441,1
1351250,3651442226,1
1465590,3525459948,2
1386430,3251254523,1
1411260,3438663315,2
1431340,2298675791,1
1508390,446596702,1
1444950,2650707560,1
1451180,2393839451,1
1584800,2652655490,1
5093091,3777437883,1
1326380,1715300623,1
1296770,2783534810,1
2063130,519779151,1
1449090,1146402261,2
1159260,1640198165,1
1263650,1918244586,3
1115870,1506452232,8
1215810,460230325,4
1236150,1568585291,1
1585230,1737376340,1
1004830,422880439,1
1779580,2844578576,1
1000520,2007969327,1
